assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
3616568,133178,Montastrea annuligera,4.4.3,Northeast Australian Shelf,,Native,Extant,
3616568,133178,Montastrea annuligera,4.4.2,Northwest Australian Shelf,,Native,Extant,
3616568,133178,Montastrea annuligera,2.2.1,Kuroshio Current,,Native,Extant,
3616568,133178,Montastrea annuligera,4.6.4,Agulhas Current,,Native,Extant,
3616568,133178,Montastrea annuligera,4.6.5,Red Sea,,Native,Extant,
3616568,133178,Montastrea annuligera,4.5.11,East China Sea,,Native,Extant,
3616568,133178,Montastrea annuligera,4.5.12,South China Sea,,Native,Extant,
3620185,133185,Montipora calcarea,4.5.12,South China Sea,,Native,Extant,
3620185,133185,Montipora calcarea,4.6.5,Red Sea,,Native,Extant,
3620185,133185,Montipora calcarea,4.6.4,Agulhas Current,,Native,Extant,
3620185,133185,Montipora calcarea,4.4.1,West-Central Australian Shelf,,Native,Extant,
3620185,133185,Montipora calcarea,4.4.2,Northwest Australian Shelf,,Native,Extant,
3620185,133185,Montipora calcarea,4.4.4,North Australian Shelf,,Native,Extant,
3620185,133185,Montipora calcarea,4.6.1,Bay of Bengal,,Native,Extant,
3620185,133185,Montipora calcarea,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3620185,133185,Montipora calcarea,4.6.2,Arabian Sea,,Native,Extant,
3620185,133185,Montipora calcarea,4.5.4,Indonesian Seas,,Native,Extant,
3620185,133185,Montipora calcarea,4.6.3,Somali Current,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.5.13,Gulf of Thailand,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.5.12,South China Sea,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.5.4,Indonesian Seas,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.6.3,Somali Current,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.6.2,Arabian Sea,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.4.5,East-Central Australian Shelf,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.6.1,Bay of Bengal,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.4.4,North Australian Shelf,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.4.3,Northeast Australian Shelf,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.4.2,Northwest Australian Shelf,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.4.1,West-Central Australian Shelf,,Native,Extant,
3621724,133188,Echinopora hirsutissima,2.2.1,Kuroshio Current,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.6.4,Agulhas Current,,Native,Extant,
3621724,133188,Echinopora hirsutissima,4.6.5,Red Sea,,Native,Extant,
3624060,133193,Heliopora coerulea,4.5.13,Gulf of Thailand,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.7,Southwest Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,4.5.12,South China Sea,,Native,Extant,
3624060,133193,Heliopora coerulea,4.5.11,East China Sea,,Native,Extant,
3624060,133193,Heliopora coerulea,4.6.3,Somali Current,,Native,Extant,
3624060,133193,Heliopora coerulea,4.5.4,Indonesian Seas,,Native,Extant,
3624060,133193,Heliopora coerulea,4.6.2,Arabian Sea,,Native,Extant,
3624060,133193,Heliopora coerulea,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.5,East-Central Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,4.6.1,Bay of Bengal,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.4,North Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.3,Northeast Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.2,Northwest Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,4.4.1,West-Central Australian Shelf,,Native,Extant,
3624060,133193,Heliopora coerulea,2.2.1,Kuroshio Current,,Native,Extant,
3624060,133193,Heliopora coerulea,4.6.4,Agulhas Current,,Native,Extant,
3624060,133193,Heliopora coerulea,4.6.5,Red Sea,,Native,Extant,
3625707,133196,Montipora incrassata,4.5.4,Indonesian Seas,,Native,Extant,
3625707,133196,Montipora incrassata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3625707,133196,Montipora incrassata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3625707,133196,Montipora incrassata,4.6.1,Bay of Bengal,,Native,Extant,
3625707,133196,Montipora incrassata,4.4.4,North Australian Shelf,,Native,Extant,
3625707,133196,Montipora incrassata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3625707,133196,Montipora incrassata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3625707,133196,Montipora incrassata,4.4.1,West-Central Australian Shelf,,Native,Extant,
3625707,133196,Montipora incrassata,2.2.1,Kuroshio Current,,Native,Extant,
3625707,133196,Montipora incrassata,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3625707,133196,Montipora incrassata,4.5.11,East China Sea,,Native,Extant,
3625707,133196,Montipora incrassata,4.5.12,South China Sea,,Native,Extant,
3625707,133196,Montipora incrassata,4.5.13,Gulf of Thailand,,Native,Extant,
3631022,133207,Acropora clathrata,4.5.13,Gulf of Thailand,,Native,Extant,
3631022,133207,Acropora clathrata,4.5.12,South China Sea,,Native,Extant,
3631022,133207,Acropora clathrata,4.5.11,East China Sea,,Native,Extant,
3631022,133207,Acropora clathrata,4.6.3,Somali Current,,Native,Extant,
3631022,133207,Acropora clathrata,4.5.4,Indonesian Seas,,Native,Extant,
3631022,133207,Acropora clathrata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3631022,133207,Acropora clathrata,4.6.2,Arabian Sea,,Native,Extant,
3631022,133207,Acropora clathrata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3631022,133207,Acropora clathrata,4.6.1,Bay of Bengal,,Native,Extant,
3631022,133207,Acropora clathrata,4.4.4,North Australian Shelf,,Native,Extant,
3631022,133207,Acropora clathrata,4.4.3,Northeast Australian Shelf,,Native,Extant,
3631022,133207,Acropora clathrata,4.4.2,Northwest Australian Shelf,,Native,Extant,
3631022,133207,Acropora clathrata,4.4.1,West-Central Australian Shelf,,Native,Extant,
3631022,133207,Acropora clathrata,2.2.1,Kuroshio Current,,Native,Extant,
3631022,133207,Acropora clathrata,4.6.4,Agulhas Current,,Native,Extant,
3631022,133207,Acropora clathrata,4.6.5,Red Sea,,Native,Extant,
3633217,133210,Favia speciosa,4.5.13,Gulf of Thailand,,Native,Extant,
3633217,133210,Favia speciosa,4.5.12,South China Sea,,Native,Extant,
3633217,133210,Favia speciosa,4.5.11,East China Sea,,Native,Extant,
3633217,133210,Favia speciosa,4.6.3,Somali Current,,Native,Extant,
3633217,133210,Favia speciosa,4.5.4,Indonesian Seas,,Native,Extant,
3633217,133210,Favia speciosa,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3633217,133210,Favia speciosa,4.6.2,Arabian Sea,,Native,Extant,
3633217,133210,Favia speciosa,4.4.5,East-Central Australian Shelf,,Native,Extant,
3633217,133210,Favia speciosa,4.6.1,Bay of Bengal,,Native,Extant,
3633217,133210,Favia speciosa,4.4.4,North Australian Shelf,,Native,Extant,
3633217,133210,Favia speciosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3633217,133210,Favia speciosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3633217,133210,Favia speciosa,4.4.1,West-Central Australian Shelf,,Native,Extant,
3633217,133210,Favia speciosa,2.2.1,Kuroshio Current,,Native,Extant,
3633217,133210,Favia speciosa,4.6.4,Agulhas Current,,Native,Extant,
3633217,133210,Favia speciosa,4.6.5,Red Sea,,Native,Extant,
3639848,133223,Acropora donei,4.5.4,Indonesian Seas,,Native,Extant,
3639848,133223,Acropora donei,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3639848,133223,Acropora donei,4.6.2,Arabian Sea,,Native,Extant,
3639848,133223,Acropora donei,4.4.5,East-Central Australian Shelf,,Native,Extant,
3639848,133223,Acropora donei,4.6.1,Bay of Bengal,,Native,Extant,
3639848,133223,Acropora donei,4.4.4,North Australian Shelf,,Native,Extant,
3639848,133223,Acropora donei,4.4.3,Northeast Australian Shelf,,Native,Extant,
3639848,133223,Acropora donei,4.4.2,Northwest Australian Shelf,,Native,Extant,
3639848,133223,Acropora donei,4.4.1,West-Central Australian Shelf,,Native,Extant,
3639848,133223,Acropora donei,2.2.1,Kuroshio Current,,Native,Extant,
3639848,133223,Acropora donei,4.5.11,East China Sea,,Native,Extant,
3639848,133223,Acropora donei,4.5.12,South China Sea,,Native,Extant,
3639848,133223,Acropora donei,4.5.13,Gulf of Thailand,,Native,Extant,
3642551,133229,Montipora flabellata,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3646741,133238,Montipora hispida,4.5.13,Gulf of Thailand,,Native,Extant,
3646741,133238,Montipora hispida,4.5.12,South China Sea,,Native,Extant,
3646741,133238,Montipora hispida,4.5.11,East China Sea,,Native,Extant,
3646741,133238,Montipora hispida,4.6.5,Red Sea,,Native,Extant,
3646741,133238,Montipora hispida,4.6.3,Somali Current,,Native,Extant,
3646741,133238,Montipora hispida,4.5.4,Indonesian Seas,,Native,Extant,
3646741,133238,Montipora hispida,4.6.2,Arabian Sea,,Native,Extant,
3646741,133238,Montipora hispida,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3646741,133238,Montipora hispida,4.4.5,East-Central Australian Shelf,,Native,Extant,
3646741,133238,Montipora hispida,4.6.1,Bay of Bengal,,Native,Extant,
3646741,133238,Montipora hispida,4.4.4,North Australian Shelf,,Native,Extant,
3646741,133238,Montipora hispida,4.4.3,Northeast Australian Shelf,,Native,Extant,
3646741,133238,Montipora hispida,4.4.2,Northwest Australian Shelf,,Native,Extant,
3646741,133238,Montipora hispida,4.4.1,West-Central Australian Shelf,,Native,Extant,
3646741,133238,Montipora hispida,2.2.1,Kuroshio Current,,Native,Extant,
3646741,133238,Montipora hispida,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3646741,133238,Montipora hispida,4.6.4,Agulhas Current,,Native,Extant,
3649963,133243,Echinopora pacificus,4.5.13,Gulf of Thailand,,Native,Extant,
3649963,133243,Echinopora pacificus,4.5.12,South China Sea,,Native,Extant,
3649963,133243,Echinopora pacificus,4.5.11,East China Sea,,Native,Extant,
3649963,133243,Echinopora pacificus,2.2.1,Kuroshio Current,,Native,Extant,
3649963,133243,Echinopora pacificus,4.4.2,Northwest Australian Shelf,,Native,Extant,
3649963,133243,Echinopora pacificus,4.4.3,Northeast Australian Shelf,,Native,Extant,
3649963,133243,Echinopora pacificus,4.4.4,North Australian Shelf,,Native,Extant,
3649963,133243,Echinopora pacificus,4.6.1,Bay of Bengal,,Native,Extant,
3649963,133243,Echinopora pacificus,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3649963,133243,Echinopora pacificus,4.5.4,Indonesian Seas,,Native,Extant,
3652463,133247,Acropora pharaonis,4.6.5,Red Sea,,Native,Extant,
3652463,133247,Acropora pharaonis,4.6.4,Agulhas Current,,Native,Extant,
3652463,133247,Acropora pharaonis,4.6.1,Bay of Bengal,,Native,Extant,
3652463,133247,Acropora pharaonis,4.6.2,Arabian Sea,,Native,Extant,
3652463,133247,Acropora pharaonis,4.6.3,Somali Current,,Native,Extant,
3655366,133252,Acropora tortuosa,4.4.1,West-Central Australian Shelf,,Native,Extant,
3655366,133252,Acropora tortuosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3655366,133252,Acropora tortuosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3655366,133252,Acropora tortuosa,4.4.4,North Australian Shelf,,Native,Extant,
3655366,133252,Acropora tortuosa,4.4.5,East-Central Australian Shelf,,Native,Extant,
3655366,133252,Acropora tortuosa,4.5.4,Indonesian Seas,,Native,Extant,
3661951,133266,Acropora nobilis,4.5.13,Gulf of Thailand,,Native,Extant,
3661951,133266,Acropora nobilis,4.5.12,South China Sea,,Native,Extant,
3661951,133266,Acropora nobilis,4.5.11,East China Sea,,Native,Extant,
3661951,133266,Acropora nobilis,4.6.3,Somali Current,,Native,Extant,
3661951,133266,Acropora nobilis,4.5.4,Indonesian Seas,,Native,Extant,
3661951,133266,Acropora nobilis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3661951,133266,Acropora nobilis,4.6.2,Arabian Sea,,Native,Extant,
3661951,133266,Acropora nobilis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3661951,133266,Acropora nobilis,4.6.1,Bay of Bengal,,Native,Extant,
3661951,133266,Acropora nobilis,4.4.4,North Australian Shelf,,Native,Extant,
3661951,133266,Acropora nobilis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3661951,133266,Acropora nobilis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3661951,133266,Acropora nobilis,4.4.1,West-Central Australian Shelf,,Native,Extant,
3661951,133266,Acropora nobilis,2.2.1,Kuroshio Current,,Native,Extant,
3661951,133266,Acropora nobilis,4.6.4,Agulhas Current,,Native,Extant,
3661951,133266,Acropora nobilis,4.6.5,Red Sea,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.5.13,Gulf of Thailand,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.5.12,South China Sea,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.5.11,East China Sea,,Native,Extant,
3664344,133271,Acropora sarmentosa,2.2.1,Kuroshio Current,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.4.1,West-Central Australian Shelf,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.4.4,North Australian Shelf,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.4.5,East-Central Australian Shelf,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.6.1,Bay of Bengal,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3664344,133271,Acropora sarmentosa,4.5.4,Indonesian Seas,,Native,Extant,
3665366,133273,Acropora inermis,4.5.13,Gulf of Thailand,,Native,Extant,
3665366,133273,Acropora inermis,4.5.12,South China Sea,,Native,Extant,
3665366,133273,Acropora inermis,4.5.11,East China Sea,,Native,Extant,
3665366,133273,Acropora inermis,4.6.4,Agulhas Current,,Native,Extant,
3665366,133273,Acropora inermis,2.2.1,Kuroshio Current,,Native,Extant,
3665366,133273,Acropora inermis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3665366,133273,Acropora inermis,4.6.1,Bay of Bengal,,Native,Extant,
3665366,133273,Acropora inermis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3665366,133273,Acropora inermis,4.5.4,Indonesian Seas,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.5.13,Gulf of Thailand,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.5.12,South China Sea,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.5.11,East China Sea,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.6.5,Red Sea,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.6.3,Somali Current,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.5.4,Indonesian Seas,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.6.2,Arabian Sea,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.4.5,East-Central Australian Shelf,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.6.1,Bay of Bengal,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.4.4,North Australian Shelf,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.4.1,West-Central Australian Shelf,,Native,Extant,
3667540,133278,Leptastrea pruinosa,2.2.1,Kuroshio Current,,Native,Extant,
3667540,133278,Leptastrea pruinosa,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3667540,133278,Leptastrea pruinosa,4.6.4,Agulhas Current,,Native,Extant,
3675348,133294,Acropora lokani,4.5.13,Gulf of Thailand,,Native,Extant,
3675348,133294,Acropora lokani,4.5.12,South China Sea,,Native,Extant,
3675348,133294,Acropora lokani,4.4.2,Northwest Australian Shelf,,Native,Extant,
3675348,133294,Acropora lokani,4.4.3,Northeast Australian Shelf,,Native,Extant,
3675348,133294,Acropora lokani,4.6.1,Bay of Bengal,,Native,Extant,
3675348,133294,Acropora lokani,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3675348,133294,Acropora lokani,4.5.4,Indonesian Seas,,Native,Extant,
3676822,133298,Montipora turgescens,4.5.13,Gulf of Thailand,,Native,Extant,
3676822,133298,Montipora turgescens,4.5.12,South China Sea,,Native,Extant,
3676822,133298,Montipora turgescens,4.5.11,East China Sea,,Native,Extant,
3676822,133298,Montipora turgescens,4.6.5,Red Sea,,Native,Extant,
3676822,133298,Montipora turgescens,4.6.3,Somali Current,,Native,Extant,
3676822,133298,Montipora turgescens,4.5.4,Indonesian Seas,,Native,Extant,
3676822,133298,Montipora turgescens,4.6.2,Arabian Sea,,Native,Extant,
3676822,133298,Montipora turgescens,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3676822,133298,Montipora turgescens,4.4.5,East-Central Australian Shelf,,Native,Extant,
3676822,133298,Montipora turgescens,4.6.1,Bay of Bengal,,Native,Extant,
3676822,133298,Montipora turgescens,4.4.4,North Australian Shelf,,Native,Extant,
3676822,133298,Montipora turgescens,4.4.3,Northeast Australian Shelf,,Native,Extant,
3676822,133298,Montipora turgescens,4.4.2,Northwest Australian Shelf,,Native,Extant,
3676822,133298,Montipora turgescens,4.4.1,West-Central Australian Shelf,,Native,Extant,
3676822,133298,Montipora turgescens,2.2.1,Kuroshio Current,,Native,Extant,
3676822,133298,Montipora turgescens,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3676822,133298,Montipora turgescens,4.6.4,Agulhas Current,,Native,Extant,
3682860,133310,Leptoria irregularis,4.5.13,Gulf of Thailand,,Native,Extant,
3682860,133310,Leptoria irregularis,4.5.4,Indonesian Seas,,Native,Extant,
3682860,133310,Leptoria irregularis,4.6.3,Somali Current,,Native,Extant,
3682860,133310,Leptoria irregularis,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3682860,133310,Leptoria irregularis,4.6.2,Arabian Sea,,Native,Extant,
3682860,133310,Leptoria irregularis,4.4.5,East-Central Australian Shelf,,Native,Extant,
3682860,133310,Leptoria irregularis,4.6.1,Bay of Bengal,,Native,Extant,
3682860,133310,Leptoria irregularis,4.4.4,North Australian Shelf,,Native,Extant,
3682860,133310,Leptoria irregularis,4.4.3,Northeast Australian Shelf,,Native,Extant,
3682860,133310,Leptoria irregularis,4.4.2,Northwest Australian Shelf,,Native,Extant,
3682860,133310,Leptoria irregularis,2.2.1,Kuroshio Current,,Native,Extant,
3682860,133310,Leptoria irregularis,4.6.4,Agulhas Current,,Native,Extant,
3682860,133310,Leptoria irregularis,4.5.11,East China Sea,,Native,Extant,
3682860,133310,Leptoria irregularis,4.5.12,South China Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.5.13,Gulf of Thailand,,Native,Extant,
3684008,133313,Acropora cytherea,4.5.12,South China Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.5.11,East China Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.6.5,Red Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.6.3,Somali Current,,Native,Extant,
3684008,133313,Acropora cytherea,4.5.4,Indonesian Seas,,Native,Extant,
3684008,133313,Acropora cytherea,4.6.2,Arabian Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3684008,133313,Acropora cytherea,4.4.5,East-Central Australian Shelf,,Native,Extant,
3684008,133313,Acropora cytherea,4.6.1,Bay of Bengal,,Native,Extant,
3684008,133313,Acropora cytherea,4.4.4,North Australian Shelf,,Native,Extant,
3684008,133313,Acropora cytherea,4.4.3,Northeast Australian Shelf,,Native,Extant,
3684008,133313,Acropora cytherea,4.4.2,Northwest Australian Shelf,,Native,Extant,
3684008,133313,Acropora cytherea,4.4.1,West-Central Australian Shelf,,Native,Extant,
3684008,133313,Acropora cytherea,2.2.1,Kuroshio Current,,Native,Extant,
3684008,133313,Acropora cytherea,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3684008,133313,Acropora cytherea,4.6.4,Agulhas Current,,Native,Extant,
3687166,133319,Acropora horrida,4.5.13,Gulf of Thailand,,Native,Extant,
3687166,133319,Acropora horrida,4.5.12,South China Sea,,Native,Extant,
3687166,133319,Acropora horrida,4.5.11,East China Sea,,Native,Extant,
3687166,133319,Acropora horrida,4.6.3,Somali Current,,Native,Extant,
3687166,133319,Acropora horrida,4.5.4,Indonesian Seas,,Native,Extant,
3687166,133319,Acropora horrida,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3687166,133319,Acropora horrida,4.6.2,Arabian Sea,,Native,Extant,
3687166,133319,Acropora horrida,4.4.5,East-Central Australian Shelf,,Native,Extant,
3687166,133319,Acropora horrida,4.6.1,Bay of Bengal,,Native,Extant,
3687166,133319,Acropora horrida,4.4.4,North Australian Shelf,,Native,Extant,
3687166,133319,Acropora horrida,4.4.3,Northeast Australian Shelf,,Native,Extant,
3687166,133319,Acropora horrida,4.4.2,Northwest Australian Shelf,,Native,Extant,
3687166,133319,Acropora horrida,4.4.1,West-Central Australian Shelf,,Native,Extant,
3687166,133319,Acropora horrida,2.2.1,Kuroshio Current,,Native,Extant,
3687166,133319,Acropora horrida,4.6.4,Agulhas Current,,Native,Extant,
3687166,133319,Acropora horrida,4.6.5,Red Sea,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.5.13,Gulf of Thailand,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.5.12,South China Sea,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.5.11,East China Sea,,Native,Extant,
3688541,133321,Cyphastrea ocellina,2.2.1,Kuroshio Current,,Native,Extant,
3688541,133321,Cyphastrea ocellina,3.2.1,Insular Pacific Hawaiian,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.4.2,Northwest Australian Shelf,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.4.3,Northeast Australian Shelf,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.4.4,North Australian Shelf,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.4.5,East-Central Australian Shelf,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.6.1,Bay of Bengal,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3688541,133321,Cyphastrea ocellina,4.5.4,Indonesian Seas,,Native,Extant,
3689003,133322,Acropora dendrum,4.5.4,Indonesian Seas,,Native,Extant,
3689003,133322,Acropora dendrum,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.5,East-Central Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,4.6.1,Bay of Bengal,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.4,North Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.3,Northeast Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.2,Northwest Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.1,West-Central Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,2.2.1,Kuroshio Current,,Native,Extant,
3689003,133322,Acropora dendrum,4.5.11,East China Sea,,Native,Extant,
3689003,133322,Acropora dendrum,4.4.7,Southwest Australian Shelf,,Native,Extant,
3689003,133322,Acropora dendrum,4.5.12,South China Sea,,Native,Extant,
3689003,133322,Acropora dendrum,4.5.13,Gulf of Thailand,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.5.13,Gulf of Thailand,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.5.12,South China Sea,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.5.11,East China Sea,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.6.3,Somali Current,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.5.4,Indonesian Seas,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.6.2,Arabian Sea,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.4.5,East-Central Australian Shelf,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.6.1,Bay of Bengal,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.4.4,North Australian Shelf,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.4.3,Northeast Australian Shelf,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.4.2,Northwest Australian Shelf,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.4.1,West-Central Australian Shelf,,Native,Extant,
3694756,133333,Oulophyllia bennettae,2.2.1,Kuroshio Current,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.6.4,Agulhas Current,,Native,Extant,
3694756,133333,Oulophyllia bennettae,4.6.5,Red Sea,,Native,Extant,
3697011,133338,Acropora speciosa,4.5.13,Gulf of Thailand,,Native,Extant,
3697011,133338,Acropora speciosa,4.5.12,South China Sea,,Native,Extant,
3697011,133338,Acropora speciosa,2.2.1,Kuroshio Current,,Native,Extant,
3697011,133338,Acropora speciosa,4.4.2,Northwest Australian Shelf,,Native,Extant,
3697011,133338,Acropora speciosa,4.4.3,Northeast Australian Shelf,,Native,Extant,
3697011,133338,Acropora speciosa,4.6.1,Bay of Bengal,,Native,Extant,
3697011,133338,Acropora speciosa,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3697011,133338,Acropora speciosa,4.5.4,Indonesian Seas,,Native,Extant,
3706472,133359,Acropora microclados,4.5.4,Indonesian Seas,,Native,Extant,
3706472,133359,Acropora microclados,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3706472,133359,Acropora microclados,4.4.5,East-Central Australian Shelf,,Native,Extant,
3706472,133359,Acropora microclados,4.6.1,Bay of Bengal,,Native,Extant,
3706472,133359,Acropora microclados,4.4.4,North Australian Shelf,,Native,Extant,
3706472,133359,Acropora microclados,4.4.3,Northeast Australian Shelf,,Native,Extant,
3706472,133359,Acropora microclados,4.4.2,Northwest Australian Shelf,,Native,Extant,
3706472,133359,Acropora microclados,4.4.1,West-Central Australian Shelf,,Native,Extant,
3706472,133359,Acropora microclados,2.2.1,Kuroshio Current,,Native,Extant,
3706472,133359,Acropora microclados,4.6.5,Red Sea,,Native,Extant,
3706472,133359,Acropora microclados,4.5.11,East China Sea,,Native,Extant,
3706472,133359,Acropora microclados,4.5.12,South China Sea,,Native,Extant,
3706472,133359,Acropora microclados,4.5.13,Gulf of Thailand,,Native,Extant,
3734638,133417,Caulastrea furcata,4.5.4,Indonesian Seas,,Native,Extant,
3734638,133417,Caulastrea furcata,4.6.3,Somali Current,,Native,Extant,
3734638,133417,Caulastrea furcata,4.5.7,Sulu-Celebes Sea,,Native,Extant,
3734638,133417,Caulastrea furcata,4.4.5,East-Central Australian Shelf,,Native,Extant,
3734638,133417,Caulastrea furcata,4.6.1,Bay of Bengal,,Native,Extant,
3734638,133417,Caulastrea furcata,4.4.4,North Australian Shelf,,Native,Extant,
