assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
3578932,133120,Acropora latistella,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3578932,133120,Acropora latistella,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3578932,133120,Acropora latistella,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3578932,133120,Acropora latistella,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3578932,133120,Acropora latistella,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3578932,133120,Acropora latistella,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3592271,133068,Platygyra sinensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3593444,133069,Astreopora cucullata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3607835,133160,Acropora austera,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3607835,133160,Acropora austera,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3607835,133160,Acropora austera,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3607835,133160,Acropora austera,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3607835,133160,Acropora austera,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3607835,133160,Acropora austera,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3607835,133160,Acropora austera,8.2.2,Named species,"","",,Acanthaster planci,,,,,Ongoing,
3607835,133160,Acropora austera,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3608479,133161,Platygyra contorta,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3612492,133170,Montipora dilatata,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3612492,133170,Montipora dilatata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3614541,133174,Astreopora moretonensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3616568,133178,Montastrea annuligera,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3620185,133185,Montipora calcarea,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3620185,133185,Montipora calcarea,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3621724,133188,Echinopora hirsutissima,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,8.2,Problematic native species/diseases,2.3.2,Competition,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,8.1.1,Unspecified species,2.3.2,Competition,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3624060,133193,Heliopora coerulea,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3625707,133196,Montipora incrassata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3631022,133207,Acropora clathrata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3631022,133207,Acropora clathrata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3631022,133207,Acropora clathrata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3631022,133207,Acropora clathrata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
