assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
3748279,133443,Montipora australiensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3748279,133443,Montipora australiensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3748279,133443,Montipora australiensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3751322,133450,Montipora turtlensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3751322,133450,Montipora turtlensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3756703,133460,Montipora cocosensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3756703,133460,Montipora cocosensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3761737,133472,Isopora crateriformis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3761737,133472,Isopora crateriformis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3763341,133475,Acropora pagoensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3763341,133475,Acropora pagoensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3765052,133479,Acropora hyacinthus,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3767185,133483,Acropora mirabilis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3767185,133483,Acropora mirabilis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3772361,133494,Acropora papillare,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,11.3,Temperature extremes,2.1,Species mortality,,,,,,,Ongoing,
3772361,133494,Acropora papillare,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3772361,133494,Acropora papillare,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3772361,133494,Acropora papillare,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3772361,133494,Acropora papillare,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3772361,133494,Acropora papillare,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3772361,133494,Acropora papillare,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3772361,133494,Acropora papillare,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3773853,133497,Caulastrea echinulata,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,8.2.2,Named species,2.1,Species mortality,,Acanthaster planci,,,,,Ongoing,
3778200,133505,Montipora taiwanensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3779166,133508,Platygyra acuta,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,6.1,Recreational activities,2.2,Species disturbance,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,9.1.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3780151,133510,Favia lizardensis,8.2.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,4.3,Shipping lanes,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,11.3,Temperature extremes,1.2|2.1|2.2|2.3.8,Ecosystem degradation|Species mortality|Species disturbance|Other,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,5.4.6,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,9.3.2,"Soil erosion, sedimentation",1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,9.5.3,Ozone,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,1.2,Commercial & industrial areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,5.4.1,Intentional use: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,9.2.3,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,9.3.4,Type Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],2.1,Species mortality,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,11.4,Storms & flooding,1.2,Ecosystem degradation,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,8.1.1,Unspecified species,2.1|2.2|2.3.2,Species mortality|Species disturbance|Competition,,,,,,,Ongoing,
3781375,133513,Acropora anthocercis,1.3,Tourism & recreation areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
